         168  0.16800000797957182       0.16958404752096087     
         169  0.16900000802706927       0.17061280631899789     
         170  0.17000000807456672       0.17164191509755797     
         171  0.17100000812206417       0.17267137609347311     
         172  0.17200000816956162       0.17370119154650873     
         173  0.17300000821705908       0.17473136369938397     
         174  0.17400000826455653       0.17576189479779181     
         175  0.17500000831205398       0.17679278709041948     
         176  0.17600000835955143       0.17782404282896869     
         177  0.17700000840704888       0.17885566426817612     
         178  0.17800000845454633       0.17988765366583379     
         179  0.17900000850204378       0.18092001328280963     
         180  0.18000000854954123       0.18195274538306802     
         181  0.18100000859703869       0.18298585223369040     
         182  0.18200000864453614       0.18401933610489593     
         183  0.18300000869203359       0.18505319927006228     
         184  0.18400000873953104       0.18608744400574634     
         185  0.18500000878702849       0.18712207259170516     
         186  0.18600000883452594       0.18815708731091674     
         187  0.18700000888202339       0.18919249044960107     
         188  0.18800000892952085       0.19022828429724115     
         189  0.18900000897701830       0.19126447114660405     
         190  0.19000000902451575       0.19230105329376204     
         191  0.19100000907201320       0.19333803303811384     
         192  0.19200000911951065       0.19437541268240577     
         193  0.19300000916700810       0.19541319453275321     
         194  0.19400000921450555       0.19645138089866190     
         195  0.19500000926200300       0.19748997409304941     
         196  0.19600000930950046       0.19852897643226664     
         197  0.19700000935699791       0.19956839023611939     
         198  0.19800000940449536       0.20060821782788998     
         199  0.19900000945199281       0.20164846153435900     
         200  0.20000000949949026       0.20268912368582698     
         201  0.20100000954698771       0.20373020661613628     
         202  0.20200000959448516       0.20477171266269301     
         203  0.20300000964198261       0.20581364416648890     
         204  0.20400000968948007       0.20685600347212341     
         205  0.20500000973697752       0.20789879292782570     
         206  0.20600000978447497       0.20894201488547692     
         207  0.20700000983197242       0.20998567170063237     
         208  0.20800000987946987       0.21102976573254373     
         209  0.20900000992696732       0.21207429934418154     
         210  0.21000000997446477       0.21311927490225754     
         211  0.21100001002196223       0.21416469477724717     
         212  0.21200001006945968       0.21521056134341221     
         213  0.21300001011695713       0.21625687697882329     
         214  0.21400001016445458       0.21730364406538269     
         215  0.21500001021195203       0.21835086498884709     
         216  0.21600001025944948       0.21939854213885046     
         217  0.21700001030694693       0.22044667790892689     
         218  0.21800001035444438       0.22149527469653363     
         219  0.21900001040194184       0.22254433490307421     
         220  0.22000001044943929       0.22359386093392147     
         221  0.22100001049693674       0.22464385519844085     
         222  0.22200001054443419       0.22569432011001367     
         223  0.22300001059193164       0.22674525808606047     
         224  0.22400001063942909       0.22779667154806443     
         225  0.22500001068692654       0.22884856292159497     
         226  0.22600001073442400       0.22990093463633121     
         227  0.22700001078192145       0.23095378912608577     
         228  0.22800001082941890       0.23200712882882843     
         229  0.22900001087691635       0.23306095618670994     
         230  0.23000001092441380       0.23411527364608600     
         231  0.23100001097191125       0.23517008365754116     
         232  0.23200001101940870       0.23622538867591295     
         233  0.23300001106690615       0.23728119116031596     
